center,left,right,steering,throttle,brake,speed
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_234.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_234.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_234.jpg,0,0.9038373,0,27.27277
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_323.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_323.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_323.jpg,0,1,0,28.18613
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_396.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_396.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_396.jpg,0,1,0,28.92703
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_481.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_481.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_481.jpg,0,1,0,29.6619
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_550.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_550.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_550.jpg,0,1,0,30.18366
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_617.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_617.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_617.jpg,-0.1,1,0,30.18739
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_684.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_684.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_684.jpg,-0.25,1,0,30.1747
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_762.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_762.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_762.jpg,-0.45,1,0,30.15166
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_834.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_834.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_834.jpg,-0.6000001,1,0,30.13308
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_901.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_901.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_901.jpg,-0.8000001,1,0,30.11036
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_01_984.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_01_984.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_01_984.jpg,-1,1,0,30.0931
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_064.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_064.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_064.jpg,-1,1,0,30.11122
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_151.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_151.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_151.jpg,-1,1,0,30.13102
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_229.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_229.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_229.jpg,-1,1,0,30.14595
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_323.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_323.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_323.jpg,-1,1,0,30.15587
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_391.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_391.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_391.jpg,-1,1,0,30.15917
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_481.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_481.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_481.jpg,-1,1,0,30.15063
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_560.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_560.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_560.jpg,-0.887852,1,0,30.18488
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_653.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_653.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_653.jpg,-0.6097475,1,0,30.21739
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_721.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_721.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_721.jpg,-0.4037141,1,0,30.21452
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_794.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_794.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_794.jpg,-0.2308112,1,0,30.19969
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_878.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_878.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_878.jpg,-0.1403961,1,0,30.19628
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_02_969.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_02_969.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_02_969.jpg,-0.3403961,1,0,30.18218
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_043.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_043.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_043.jpg,-0.5403962,1,0,30.15304
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_127.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_127.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_127.jpg,-0.481737,1,0,30.18006
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_205.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_205.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_205.jpg,-0.2479858,1,0,30.19792
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_276.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_276.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_276.jpg,-0.03401274,1,0,30.18654
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_344.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_344.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_344.jpg,0,1,0,30.18878
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_411.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_411.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_411.jpg,0,1,0,30.19004
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_503.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_503.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_503.jpg,0.25,1,0,30.17107
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_578.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_578.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_578.jpg,0.45,1,0,30.14878
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_664.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_664.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_664.jpg,0.611922,1,0,30.13268
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_743.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_743.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_743.jpg,0.3805398,1,0,30.18897
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_831.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_831.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_831.jpg,0.1113289,1,0,30.19179
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_904.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_904.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_904.jpg,0,1,0,30.18569
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_03_978.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_03_978.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_03_978.jpg,0,1,0,30.18978
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_051.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_051.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_051.jpg,-0.15,1,0,30.18029
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_122.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_122.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_122.jpg,-0.35,1,0,30.15982
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_202.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_202.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_202.jpg,-0.5500001,1,0,30.13686
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_272.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_272.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_272.jpg,-0.7,1,0,30.11905
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_351.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_351.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_351.jpg,-0.9000002,1,0,30.10073
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_437.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_437.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_437.jpg,-0.8627689,1,0,30.13641
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_522.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_522.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_522.jpg,-0.6090495,1,0,30.19668
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_597.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_597.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_597.jpg,-0.3850582,1,0,30.20289
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_665.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_665.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_665.jpg,-0.1785021,1,0,30.19889
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_750.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_750.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_750.jpg,0,1,0,30.18175
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_818.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_818.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_818.jpg,0,1,0,30.18933
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_911.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_911.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_911.jpg,0,1,0,30.19077
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_04_987.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_04_987.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_04_987.jpg,0,1,0,30.19045
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_056.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_056.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_056.jpg,0,1,0,30.19011
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_129.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_129.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_129.jpg,0,1,0,30.19038
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_207.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_207.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_207.jpg,-0.2,1,0,30.17999
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_290.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_290.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_290.jpg,-0.4,1,0,30.15742
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_388.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_388.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_388.jpg,-0.6500001,1,0,30.12691
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_455.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_455.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_455.jpg,-0.8000001,1,0,30.10999
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_525.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_525.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_525.jpg,-1,1,0,30.09303
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_605.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_605.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_605.jpg,-0.8023933,1,0,30.16138
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_672.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_672.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_672.jpg,-0.6005648,1,0,30.19991
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_748.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_748.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_748.jpg,-0.4118564,1,0,30.2066
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_819.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_819.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_819.jpg,-0.1615647,1,0,30.19786
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_904.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_904.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_904.jpg,-0.05,1,0,30.18675
C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\center_2017_03_20_13_58_05_984.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\left_2017_03_20_13_58_05_984.jpg,C:\Users\muddassir\Creativity\SDC-Nanodegree\Behavioral-Cloning\Data_Track2\IMG\right_2017_03_20_13_58_05_984.jpg,-0.25,1,0,30.18703
